Order_ID,Customer_ID,Order_Date,Order_Status
1256,955,2025-08-12 19:00:00,Delivered
1257,352,2025-01-21 22:00:00,Delivered
1258,743,2025-01-25 20:00:00,Delivered
1259,576,2025-03-23 07:00:00,Delivered
1260,119,2024-10-24 02:00:00,Delivered
1261,349,2025-08-29 06:00:00,Delivered
1262,119,2025-08-09 11:00:00,Delivered
1263,321,2025-01-24 18:00:00,Delivered
1264,319,2024-03-04 18:00:00,Delivered
1265,868,2025-02-01 13:00:00,Delivered
1266,374,2025-11-26 04:00:00,Delivered
1267,617,2025-08-27 07:00:00,Delivered
1268,10,2025-07-05 14:00:00,Delivered
1269,836,2024-10-30 07:00:00,Delivered
1270,467,2024-05-30 19:00:00,Delivered
1271,765,2025-11-12 22:00:00,Delivered
1272,328,2024-11-12 16:00:00,Returned
1273,127,2024-10-07 22:00:00,Delivered
1274,647,2024-08-08 15:00:00,Delivered
1275,990,2025-01-20 01:00:00,Returned
1276,342,2024-06-05 22:00:00,Delivered
1277,751,2024-08-18 22:00:00,Delivered
1278,946,2024-07-02 15:00:00,Delivered
1279,307,2025-11-06 05:00:00,Returned
1280,562,2025-02-05 10:00:00,Delivered
1281,485,2024-12-22 12:00:00,Delivered
1282,541,2024-10-16 09:00:00,Delivered
1283,200,2025-12-18 17:00:00,Delivered
1284,135,2024-11-27 18:00:00,Cancelled
1285,56,2025-12-27 09:00:00,Delivered
1286,168,2025-08-14 04:00:00,Delivered
1287,495,2024-10-25 04:00:00,Delivered
1288,824,2024-07-19 23:00:00,Delivered
1289,371,2025-08-12 03:00:00,Delivered
1290,880,2024-05-31 12:00:00,Returned
1291,438,2025-11-26 05:00:00,Returned
1292,99,2024-12-30 15:00:00,Delivered
1293,54,2024-04-30 16:00:00,Delivered
1294,608,2025-03-20 04:00:00,Delivered
1295,414,2024-09-07 01:00:00,Delivered
1296,407,2025-05-15 09:00:00,Delivered
1297,978,2024-06-25 20:00:00,Delivered
1298,795,2025-12-09 21:00:00,Delivered
1299,797,2025-04-19 20:00:00,Delivered
1300,648,2025-10-30 14:00:00,Delivered
1301,123,2024-04-29 02:00:00,Delivered
1302,657,2025-11-15 16:00:00,Delivered
1303,601,2025-08-09 18:00:00,Delivered
1304,711,2024-04-06 18:00:00,Delivered
1305,496,2025-10-22 22:00:00,Delivered
1306,586,2024-05-08 03:00:00,Delivered
1307,731,2025-07-04 05:00:00,Delivered
1308,718,2024-01-21 12:00:00,Delivered
1309,550,2025-06-26 15:00:00,Delivered
1310,858,2025-08-21 17:00:00,Delivered
1311,810,2025-10-29 03:00:00,Delivered
1312,213,2025-11-05 03:00:00,Delivered
1313,614,2025-12-12 05:00:00,Delivered
1314,458,2024-11-17 03:00:00,Delivered
1315,589,2024-07-30 20:00:00,Delivered
1316,576,2024-09-19 01:00:00,Delivered
1317,128,2025-06-02 09:00:00,Delivered
1318,558,2024-06-24 13:00:00,Returned
1319,674,2024-01-01 07:00:00,Delivered
1320,969,2025-06-15 09:00:00,Delivered
1321,456,2024-05-23 18:00:00,Delivered
1322,321,2025-06-19 11:00:00,Delivered
1323,523,2024-08-02 22:00:00,Delivered
1324,840,2024-02-15 07:00:00,Delivered
1325,146,2024-11-02 06:00:00,Returned
1326,617,2025-07-19 06:00:00,Delivered
1327,285,2024-05-11 23:00:00,Delivered
1328,77,2025-07-17 08:00:00,Delivered
1329,666,2024-06-16 12:00:00,Delivered
1330,968,2024-09-17 21:00:00,Delivered
1331,712,2024-05-26 17:00:00,Delivered
1332,645,2024-10-02 20:00:00,Delivered
1333,198,2025-01-16 18:00:00,Delivered
1334,841,2025-06-07 19:00:00,Delivered
1335,842,2024-06-06 10:00:00,Returned
1336,445,2025-01-23 00:00:00,Returned
1337,254,2024-03-20 08:00:00,Delivered
1338,113,2025-12-01 17:00:00,Delivered
1339,338,2025-10-17 02:00:00,Delivered
1340,342,2024-10-06 04:00:00,Cancelled
1341,232,2024-10-07 00:00:00,Delivered
1342,993,2024-08-15 12:00:00,Returned
1343,802,2024-05-06 05:00:00,Delivered
1344,897,2024-11-09 18:00:00,Cancelled
1345,502,2024-04-07 16:00:00,Delivered
1346,586,2024-10-15 17:00:00,Delivered
1347,102,2024-02-19 05:00:00,Delivered
1348,770,2025-02-02 05:00:00,Delivered
1349,760,2025-11-25 17:00:00,Delivered
1350,904,2025-02-16 15:00:00,Delivered
1351,266,2024-01-10 21:00:00,Delivered
1352,160,2025-11-04 04:00:00,Delivered
1353,582,2024-09-30 01:00:00,Cancelled
1354,655,2025-01-14 22:00:00,Delivered
1355,695,2025-09-15 13:00:00,Delivered
1356,188,2025-03-25 11:00:00,Delivered
1357,515,2024-10-20 08:00:00,Returned
1358,534,2024-08-22 09:00:00,Delivered
1359,90,2024-11-08 13:00:00,Delivered
1360,866,2024-04-02 20:00:00,Delivered
1361,748,2024-09-02 02:00:00,Delivered
1362,59,2024-03-27 23:00:00,Delivered
1363,952,2025-05-19 00:00:00,Returned
1364,435,2025-11-24 16:00:00,Returned
1365,140,2025-05-06 15:00:00,Delivered
1366,694,2025-06-29 22:00:00,Delivered
1367,15,2025-09-23 06:00:00,Cancelled
1368,764,2024-01-08 22:00:00,Delivered
1369,548,2024-12-19 07:00:00,Returned
1370,678,2025-06-24 21:00:00,Delivered
1371,622,2025-04-04 05:00:00,Delivered
1372,904,2025-06-20 07:00:00,Delivered
1373,376,2024-05-16 16:00:00,Delivered
1374,53,2025-03-08 15:00:00,Delivered
1375,383,2024-04-25 10:00:00,Cancelled
1376,256,2025-07-06 03:00:00,Delivered
1377,495,2024-10-27 08:00:00,Delivered
1378,756,2025-10-08 18:00:00,Delivered
1379,946,2024-11-08 20:00:00,Delivered
1380,915,2024-02-06 14:00:00,Cancelled
1381,869,2025-05-14 01:00:00,Delivered
1382,631,2025-04-16 10:00:00,Delivered
1383,110,2024-01-06 11:00:00,Cancelled
1384,191,2025-02-15 11:00:00,Delivered
1385,442,2025-05-18 06:00:00,Delivered
1386,527,2024-06-06 13:00:00,Delivered
1387,500,2024-01-08 04:00:00,Delivered
1388,257,2024-08-19 15:00:00,Delivered
1389,307,2025-01-08 13:00:00,Cancelled
1390,550,2024-10-02 03:00:00,Returned
1391,673,2025-03-25 05:00:00,Delivered
1392,766,2025-03-20 00:00:00,Delivered
1393,892,2025-12-27 06:00:00,Delivered
1394,292,2024-02-11 04:00:00,Delivered
1395,762,2024-12-05 01:00:00,Delivered
1396,204,2025-05-05 21:00:00,Returned
1397,122,2025-03-07 15:00:00,Delivered
1398,820,2025-11-29 22:00:00,Delivered
1399,770,2025-02-13 16:00:00,Delivered
1400,760,2025-02-02 04:00:00,Delivered
1401,111,2024-01-22 04:00:00,Delivered
1402,513,2024-01-14 21:00:00,Delivered
1403,695,2024-12-16 13:00:00,Returned
1404,756,2024-01-09 13:00:00,Delivered
1405,289,2025-05-12 02:00:00,Delivered
1406,254,2025-09-24 04:00:00,Delivered
1407,192,2024-09-12 08:00:00,Delivered
1408,885,2024-09-26 22:00:00,Delivered
1409,841,2025-03-15 06:00:00,Delivered
1410,802,2024-04-15 22:00:00,Delivered
1411,626,2024-07-04 06:00:00,Returned
1412,606,2025-10-06 20:00:00,Delivered
1413,124,2024-05-15 12:00:00,Delivered
1414,197,2024-05-29 13:00:00,Delivered
1415,205,2024-04-03 01:00:00,Delivered
1416,538,2024-11-09 22:00:00,Delivered
1417,237,2024-08-15 10:00:00,Delivered
1418,63,2025-06-06 13:00:00,Delivered
1419,312,2024-04-22 08:00:00,Delivered
1420,966,2024-12-25 22:00:00,Delivered
1421,328,2024-02-18 05:00:00,Delivered
1422,54,2025-11-07 23:00:00,Delivered
1423,293,2025-04-28 08:00:00,Cancelled
1424,104,2025-03-17 05:00:00,Delivered
1425,504,2025-01-07 10:00:00,Delivered
1426,100,2025-11-16 00:00:00,Delivered
1427,789,2024-05-13 10:00:00,Delivered
1428,830,2025-01-05 23:00:00,Delivered
1429,542,2025-09-11 11:00:00,Delivered
1430,283,2024-08-03 18:00:00,Delivered
1431,909,2024-04-18 04:00:00,Delivered
1432,617,2024-05-03 01:00:00,Delivered
1433,935,2025-11-01 06:00:00,Delivered
1434,457,2024-04-11 02:00:00,Returned
1435,634,2024-12-17 09:00:00,Delivered
1436,780,2024-07-25 17:00:00,Delivered
1437,45,2024-05-10 06:00:00,Delivered
1438,729,2024-09-15 17:00:00,Returned
1439,917,2025-01-09 14:00:00,Delivered
1440,121,2025-03-22 02:00:00,Delivered
1441,537,2025-05-30 00:00:00,Delivered
1442,281,2025-12-14 04:00:00,Delivered
1443,979,2025-08-02 01:00:00,Delivered
1444,711,2024-07-13 23:00:00,Delivered
1445,507,2025-12-02 17:00:00,Cancelled
1446,995,2024-03-17 05:00:00,Delivered
1447,522,2025-01-28 17:00:00,Delivered
1448,411,2025-09-13 08:00:00,Delivered
1449,4,2024-06-12 18:00:00,Delivered
1450,714,2024-01-10 16:00:00,Delivered
1451,725,2025-06-21 08:00:00,Delivered
1452,226,2024-10-30 22:00:00,Delivered
1453,122,2024-06-24 07:00:00,Delivered
1454,244,2024-10-25 01:00:00,Delivered
1455,965,2024-10-11 04:00:00,Delivered
1456,810,2024-02-22 20:00:00,Returned
1457,844,2024-08-03 17:00:00,Delivered
1458,665,2024-12-21 20:00:00,Delivered
1459,378,2024-11-28 02:00:00,Returned
1460,906,2025-07-16 08:00:00,Delivered
1461,419,2025-09-18 09:00:00,Delivered
1462,59,2025-10-02 00:00:00,Cancelled
1463,225,2024-10-13 05:00:00,Delivered
1464,17,2025-07-04 21:00:00,Returned
1465,797,2025-08-20 03:00:00,Delivered
1466,705,2025-01-26 20:00:00,Delivered
1467,642,2025-10-11 19:00:00,Delivered
1468,837,2025-03-28 07:00:00,Delivered
1469,209,2025-08-18 20:00:00,Delivered
1470,771,2025-02-08 04:00:00,Delivered
1471,748,2025-03-20 11:00:00,Delivered
1472,491,2024-04-05 15:00:00,Delivered
1473,190,2024-06-29 06:00:00,Delivered
1474,966,2024-07-03 20:00:00,Delivered
1475,318,2024-06-15 05:00:00,Delivered
1476,704,2025-09-14 06:00:00,Delivered
1477,74,2025-03-12 07:00:00,Delivered
1478,661,2025-02-16 03:00:00,Delivered
1479,141,2024-01-13 19:00:00,Delivered
1480,394,2024-01-22 03:00:00,Cancelled
1481,782,2025-10-21 01:00:00,Delivered
1482,789,2024-03-26 08:00:00,Delivered
1483,643,2025-09-06 00:00:00,Delivered
1484,10,2024-04-18 17:00:00,Delivered
1485,347,2025-12-25 02:00:00,Delivered
1486,492,2025-07-30 14:00:00,Delivered
1487,315,2024-12-05 15:00:00,Delivered
1488,58,2025-07-10 22:00:00,Delivered
1489,557,2024-05-06 00:00:00,Cancelled
1490,106,2025-07-11 09:00:00,Delivered
1491,908,2025-03-01 04:00:00,Delivered
1492,230,2024-01-25 07:00:00,Delivered
1493,151,2024-12-27 20:00:00,Delivered
1494,944,2025-12-01 12:00:00,Delivered
1495,733,2024-04-25 15:00:00,Delivered
1496,113,2024-08-17 03:00:00,Returned
1497,289,2024-12-31 02:00:00,Delivered
1498,122,2025-01-04 02:00:00,Cancelled
1499,620,2024-06-03 05:00:00,Delivered
1500,343,2025-09-06 05:00:00,Delivered
1501,154,2025-11-14 21:00:00,Delivered
1502,838,2024-10-20 11:00:00,Cancelled
1503,278,2025-05-26 21:00:00,Delivered
1504,272,2025-12-29 02:00:00,Delivered
1505,883,2024-06-01 20:00:00,Delivered
1506,152,2025-02-03 14:00:00,Delivered
1507,805,2025-05-04 02:00:00,Delivered
1508,438,2024-10-12 04:00:00,Delivered
1509,131,2024-07-05 12:00:00,Delivered
1510,507,2025-03-10 15:00:00,Delivered
1511,424,2025-09-08 20:00:00,Delivered
1512,822,2025-10-31 07:00:00,Delivered
1513,563,2025-05-24 17:00:00,Delivered
1514,546,2025-07-03 07:00:00,Delivered
1515,595,2025-03-07 16:00:00,Delivered
1516,711,2024-08-12 22:00:00,Delivered
1517,371,2024-01-03 06:00:00,Returned
1518,18,2025-01-06 17:00:00,Delivered
1519,137,2024-04-22 01:00:00,Cancelled
1520,370,2024-05-22 09:00:00,Delivered
1521,856,2025-07-18 13:00:00,Delivered
1522,848,2024-08-17 01:00:00,Delivered
1523,121,2025-12-13 22:00:00,Delivered
1524,751,2024-01-27 22:00:00,Returned
1525,381,2024-02-25 22:00:00,Delivered
1526,596,2024-03-16 15:00:00,Cancelled
1527,892,2024-06-10 00:00:00,Delivered
1528,145,2024-03-21 07:00:00,Delivered
1529,583,2025-03-02 04:00:00,Delivered
1530,482,2024-05-23 23:00:00,Delivered
1531,972,2024-11-02 15:00:00,Delivered
1532,346,2025-03-30 20:00:00,Delivered
1533,294,2024-04-23 04:00:00,Delivered
1534,658,2024-02-02 19:00:00,Delivered
1535,516,2024-06-13 00:00:00,Delivered
1536,434,2025-11-27 14:00:00,Delivered
1537,850,2024-09-21 18:00:00,Delivered
1538,727,2024-08-20 13:00:00,Returned
1539,279,2024-04-04 16:00:00,Delivered
1540,974,2024-05-08 23:00:00,Delivered
1541,634,2024-02-27 07:00:00,Delivered
1542,843,2025-07-26 19:00:00,Cancelled
1543,837,2025-12-10 14:00:00,Delivered
1544,669,2025-10-19 12:00:00,Cancelled
1545,169,2024-02-25 11:00:00,Delivered
1546,200,2024-10-03 03:00:00,Delivered
1547,372,2025-09-09 10:00:00,Delivered
1548,289,2024-06-15 17:00:00,Delivered
1549,217,2025-09-03 00:00:00,Delivered
1550,317,2024-07-11 17:00:00,Delivered
1551,952,2024-02-03 07:00:00,Delivered
1552,584,2025-08-01 01:00:00,Delivered
1553,810,2025-05-10 01:00:00,Delivered
1554,96,2024-11-12 00:00:00,Returned
1555,770,2024-10-16 12:00:00,Delivered
1556,323,2025-02-04 23:00:00,Delivered
1557,133,2025-12-20 21:00:00,Delivered
1558,418,2025-05-30 03:00:00,Delivered
1559,794,2024-06-02 00:00:00,Delivered
1560,392,2025-05-03 18:00:00,Cancelled
1561,39,2024-10-24 05:00:00,Delivered
1562,475,2024-03-21 20:00:00,Delivered
1563,736,2024-08-25 06:00:00,Delivered
1564,670,2024-05-24 22:00:00,Delivered
1565,987,2025-05-28 16:00:00,Returned
1566,624,2025-10-29 16:00:00,Returned
1567,350,2025-04-03 04:00:00,Delivered
1568,369,2025-09-30 13:00:00,Delivered
1569,730,2025-11-30 12:00:00,Delivered
1570,626,2025-09-13 02:00:00,Returned
1571,581,2025-10-04 15:00:00,Delivered
1572,16,2024-05-26 09:00:00,Delivered
1573,993,2024-03-30 15:00:00,Delivered
1574,322,2024-06-22 09:00:00,Delivered
1575,287,2025-08-13 11:00:00,Delivered
1576,73,2024-07-02 22:00:00,Delivered
1577,265,2025-04-29 08:00:00,Delivered
1578,453,2025-10-27 04:00:00,Returned
1579,996,2025-08-05 15:00:00,Delivered
1580,880,2024-10-20 12:00:00,Delivered
1581,635,2025-11-27 04:00:00,Delivered
1582,525,2025-10-01 10:00:00,Delivered
1583,699,2025-02-27 16:00:00,Delivered
1584,899,2025-11-29 01:00:00,Delivered
1585,660,2024-02-28 23:00:00,Delivered
1586,717,2025-07-28 00:00:00,Delivered
1587,108,2024-10-24 12:00:00,Delivered
1588,409,2024-03-15 07:00:00,Delivered
1589,474,2025-11-16 02:00:00,Delivered
1590,480,2025-10-19 17:00:00,Cancelled
1591,477,2024-04-21 02:00:00,Delivered
1592,111,2025-02-10 13:00:00,Delivered
1593,337,2024-03-07 10:00:00,Delivered
1594,619,2025-05-12 06:00:00,Delivered
1595,488,2024-04-27 08:00:00,Delivered
1596,559,2024-06-08 15:00:00,Delivered
1597,219,2024-11-23 18:00:00,Delivered
1598,616,2025-01-24 01:00:00,Returned
1599,371,2025-03-16 15:00:00,Delivered
1600,217,2024-01-24 21:00:00,Delivered
1601,259,2025-10-12 05:00:00,Delivered
1602,71,2024-10-07 12:00:00,Delivered
1603,895,2025-12-30 14:00:00,Cancelled
1604,538,2024-08-07 21:00:00,Cancelled
1605,189,2024-02-25 02:00:00,Cancelled
1606,439,2024-12-16 09:00:00,Delivered
1607,358,2025-03-05 15:00:00,Delivered
1608,706,2024-06-13 22:00:00,Delivered
1609,935,2025-12-10 18:00:00,Delivered
1610,11,2025-07-28 19:00:00,Delivered
1611,741,2025-11-14 18:00:00,Delivered
1612,332,2025-11-11 23:00:00,Delivered
1613,755,2024-11-20 00:00:00,Delivered
1614,470,2024-05-31 15:00:00,Cancelled
1615,117,2025-11-21 13:00:00,Delivered
1616,740,2024-01-04 14:00:00,Returned
1617,878,2024-05-08 20:00:00,Delivered
1618,993,2025-08-15 03:00:00,Delivered
1619,764,2024-07-11 13:00:00,Delivered
1620,793,2024-06-19 19:00:00,Delivered
1621,357,2024-08-02 06:00:00,Returned
1622,591,2024-01-15 11:00:00,Delivered
1623,17,2024-11-05 09:00:00,Delivered
1624,889,2024-05-07 22:00:00,Delivered
1625,467,2025-02-27 13:00:00,Delivered
1626,849,2025-07-09 13:00:00,Delivered
1627,784,2024-12-09 03:00:00,Returned
1628,470,2025-03-14 11:00:00,Delivered
1629,610,2024-06-15 17:00:00,Delivered
1630,292,2025-11-06 22:00:00,Delivered
1631,650,2024-10-17 22:00:00,Delivered
1632,948,2024-04-11 02:00:00,Delivered
1633,107,2024-04-01 20:00:00,Delivered
1634,955,2025-02-25 03:00:00,Delivered
1635,770,2025-09-30 17:00:00,Delivered
1636,455,2025-05-30 18:00:00,Delivered
1637,684,2024-10-23 13:00:00,Delivered
1638,796,2025-04-10 17:00:00,Delivered
1639,201,2025-04-25 03:00:00,Delivered
1640,813,2025-04-20 13:00:00,Cancelled
1641,661,2025-12-21 23:00:00,Delivered
1642,963,2025-01-18 07:00:00,Delivered
1643,275,2025-11-05 08:00:00,Delivered
1644,925,2025-02-28 21:00:00,Delivered
1645,922,2025-02-28 01:00:00,Delivered
1646,158,2025-01-18 16:00:00,Cancelled
1647,615,2024-11-21 10:00:00,Delivered
1648,586,2025-03-16 07:00:00,Delivered
1649,401,2024-07-16 19:00:00,Delivered
1650,849,2024-02-22 18:00:00,Delivered
1651,962,2025-10-13 12:00:00,Returned
1652,178,2025-02-16 10:00:00,Delivered
1653,448,2024-08-24 03:00:00,Delivered
1654,130,2025-05-31 03:00:00,Delivered
1655,804,2025-02-05 20:00:00,Cancelled
1656,858,2025-07-20 05:00:00,Returned
1657,209,2024-04-05 02:00:00,Delivered
1658,12,2025-10-05 18:00:00,Delivered
1659,633,2025-12-25 17:00:00,Returned
1660,81,2025-08-08 12:00:00,Delivered
1661,752,2024-05-13 14:00:00,Delivered
1662,797,2025-01-01 05:00:00,Delivered
1663,920,2024-08-15 09:00:00,Delivered
1664,861,2024-09-08 23:00:00,Delivered
1665,805,2025-01-22 08:00:00,Delivered
1666,282,2024-03-25 04:00:00,Delivered
1667,654,2025-08-16 03:00:00,Delivered
1668,950,2025-09-02 03:00:00,Delivered
1669,290,2024-09-25 05:00:00,Delivered
1670,507,2025-01-05 06:00:00,Delivered
1671,503,2024-01-23 13:00:00,Delivered
1672,983,2025-10-02 02:00:00,Delivered
1673,430,2025-01-19 10:00:00,Delivered
1674,462,2024-06-13 05:00:00,Delivered
1675,926,2024-07-01 21:00:00,Delivered
1676,622,2024-02-02 03:00:00,Returned
1677,356,2025-05-10 19:00:00,Delivered
1678,6,2024-06-11 16:00:00,Delivered
1679,949,2024-05-04 06:00:00,Delivered
1680,549,2024-01-24 16:00:00,Delivered
1681,157,2024-08-09 11:00:00,Delivered
1682,223,2024-01-31 10:00:00,Delivered
1683,86,2025-12-09 04:00:00,Delivered
1684,494,2024-07-23 02:00:00,Delivered
1685,565,2025-10-29 09:00:00,Delivered
1686,829,2025-05-22 13:00:00,Delivered
1687,410,2024-07-16 08:00:00,Delivered
1688,704,2024-10-14 12:00:00,Delivered
1689,813,2025-08-24 09:00:00,Delivered
1690,211,2025-05-14 13:00:00,Cancelled
1691,434,2025-09-02 23:00:00,Delivered
1692,327,2025-09-29 03:00:00,Delivered
1693,440,2024-07-23 18:00:00,Delivered
1694,920,2025-10-09 02:00:00,Delivered
1695,911,2024-02-04 16:00:00,Delivered
1696,420,2024-10-27 19:00:00,Cancelled
1697,661,2025-06-27 11:00:00,Delivered
1698,118,2024-07-03 10:00:00,Delivered
1699,191,2025-01-01 07:00:00,Delivered
1700,673,2025-01-15 11:00:00,Delivered
1701,322,2024-05-05 00:00:00,Delivered
1702,12,2024-12-02 06:00:00,Delivered
1703,815,2024-11-25 07:00:00,Delivered
1704,395,2024-10-17 19:00:00,Delivered
1705,223,2024-04-15 17:00:00,Delivered
1706,623,2025-11-18 02:00:00,Delivered
1707,662,2025-03-07 21:00:00,Delivered
1708,326,2024-11-23 06:00:00,Delivered
1709,822,2025-05-20 15:00:00,Delivered
1710,282,2025-03-07 03:00:00,Delivered
1711,176,2025-09-07 10:00:00,Delivered
1712,243,2025-08-13 00:00:00,Delivered
1713,660,2025-08-12 00:00:00,Cancelled
1714,292,2024-05-14 12:00:00,Delivered
1715,547,2025-06-24 01:00:00,Delivered
1716,17,2024-03-12 15:00:00,Delivered
1717,822,2025-03-01 23:00:00,Delivered
1718,325,2024-12-20 12:00:00,Delivered
1719,794,2024-11-16 15:00:00,Delivered
1720,403,2024-11-01 22:00:00,Returned
1721,506,2025-10-18 03:00:00,Cancelled
1722,961,2025-09-24 03:00:00,Delivered
1723,49,2024-01-11 04:00:00,Delivered
1724,331,2025-12-05 23:00:00,Delivered
1725,175,2024-03-31 06:00:00,Delivered
1726,832,2025-01-12 17:00:00,Returned
1727,957,2025-12-05 01:00:00,Delivered
1728,804,2024-02-14 03:00:00,Delivered
1729,312,2024-03-17 08:00:00,Delivered
1730,628,2025-01-23 08:00:00,Delivered
1731,948,2024-05-21 18:00:00,Delivered
1732,130,2024-11-22 04:00:00,Delivered
1733,910,2025-02-27 20:00:00,Delivered
1734,126,2025-06-18 16:00:00,Delivered
1735,490,2025-11-08 15:00:00,Returned
1736,330,2025-05-09 07:00:00,Delivered
1737,785,2024-10-30 22:00:00,Delivered
1738,572,2024-09-05 21:00:00,Delivered
1739,877,2024-07-29 22:00:00,Delivered
1740,996,2025-05-21 01:00:00,Delivered
1741,687,2024-08-09 14:00:00,Delivered
1742,193,2025-05-14 03:00:00,Delivered
1743,834,2025-08-27 16:00:00,Delivered
1744,321,2024-11-15 22:00:00,Delivered
1745,158,2025-05-31 03:00:00,Cancelled
1746,225,2025-01-07 12:00:00,Returned
1747,889,2025-09-27 16:00:00,Delivered
1748,410,2024-07-11 02:00:00,Delivered
1749,169,2025-12-03 09:00:00,Returned
1750,592,2025-10-25 03:00:00,Delivered
1751,898,2024-04-19 23:00:00,Delivered
1752,17,2025-04-16 05:00:00,Delivered
1753,488,2025-11-08 16:00:00,Delivered
1754,272,2024-05-01 17:00:00,Delivered
1755,442,2024-08-05 04:00:00,Delivered
1756,442,2025-06-04 10:00:00,Delivered
1757,280,2025-01-13 03:00:00,Delivered
1758,392,2025-03-08 06:00:00,Delivered
1759,413,2024-06-29 19:00:00,Delivered
1760,623,2025-05-20 16:00:00,Delivered
1761,698,2024-02-21 20:00:00,Delivered
1762,114,2024-08-12 03:00:00,Delivered
1763,37,2025-08-12 08:00:00,Delivered
1764,545,2024-04-13 08:00:00,Delivered
1765,636,2025-12-17 22:00:00,Delivered
1766,403,2024-04-13 07:00:00,Delivered
1767,901,2025-12-09 08:00:00,Delivered
1768,176,2024-07-27 11:00:00,Delivered
1769,723,2025-09-02 09:00:00,Delivered
1770,97,2024-07-08 16:00:00,Cancelled
1771,638,2025-05-03 23:00:00,Delivered
1772,929,2025-12-05 07:00:00,Delivered
1773,698,2024-03-12 05:00:00,Delivered
1774,922,2025-04-11 04:00:00,Returned
1775,683,2025-04-30 13:00:00,Delivered
1776,182,2024-09-27 02:00:00,Delivered
1777,779,2024-01-10 19:00:00,Delivered
1778,486,2025-08-20 00:00:00,Delivered
1779,254,2025-04-28 03:00:00,Delivered
1780,18,2025-08-03 21:00:00,Returned
1781,856,2024-08-21 16:00:00,Delivered
1782,774,2024-05-30 03:00:00,Delivered
1783,824,2024-12-09 14:00:00,Delivered
1784,360,2025-07-12 08:00:00,Delivered
1785,260,2025-01-08 14:00:00,Delivered
1786,362,2024-11-04 22:00:00,Delivered
1787,531,2025-11-10 19:00:00,Delivered
1788,277,2025-12-03 16:00:00,Delivered
1789,22,2024-05-31 13:00:00,Cancelled
1790,676,2024-05-25 11:00:00,Delivered
1791,251,2025-08-14 23:00:00,Delivered
1792,442,2025-01-03 06:00:00,Delivered
1793,199,2025-01-21 20:00:00,Delivered
1794,281,2025-10-03 21:00:00,Delivered
1795,935,2025-04-05 16:00:00,Delivered
1796,933,2025-11-26 11:00:00,Cancelled
1797,401,2025-08-26 13:00:00,Returned
1798,283,2024-11-12 06:00:00,Delivered
1799,533,2025-12-19 10:00:00,Cancelled
1800,126,2025-03-19 14:00:00,Delivered
1801,812,2024-12-21 09:00:00,Delivered
1802,9,2025-05-25 21:00:00,Delivered
1803,698,2024-06-02 16:00:00,Returned
1804,639,2025-07-25 21:00:00,Delivered
1805,499,2024-10-22 02:00:00,Delivered
1806,16,2025-04-09 01:00:00,Delivered
1807,846,2025-08-30 03:00:00,Delivered
1808,314,2024-01-06 13:00:00,Delivered
1809,855,2024-01-01 01:00:00,Delivered
1810,359,2024-10-17 16:00:00,Delivered
1811,788,2025-07-28 04:00:00,Returned
1812,731,2024-10-04 04:00:00,Returned
1813,202,2025-03-18 18:00:00,Cancelled
1814,298,2024-08-12 01:00:00,Delivered
1815,364,2024-09-11 21:00:00,Delivered
1816,433,2025-02-12 03:00:00,Cancelled
1817,943,2024-11-05 19:00:00,Delivered
1818,578,2025-03-22 21:00:00,Cancelled
1819,824,2025-08-15 04:00:00,Delivered
1820,205,2024-09-13 04:00:00,Delivered
1821,205,2024-11-04 09:00:00,Delivered
1822,581,2025-10-05 14:00:00,Delivered
1823,385,2025-03-23 03:00:00,Delivered
1824,453,2025-12-11 10:00:00,Delivered
1825,702,2025-12-30 11:00:00,Delivered
1826,438,2025-04-22 13:00:00,Returned
1827,473,2024-01-29 17:00:00,Delivered
1828,786,2025-03-07 02:00:00,Delivered
1829,630,2024-11-05 07:00:00,Delivered
1830,383,2024-05-10 19:00:00,Delivered
1831,580,2024-10-27 01:00:00,Delivered
1832,403,2024-05-08 12:00:00,Delivered
1833,474,2025-06-14 14:00:00,Cancelled
1834,87,2024-02-26 08:00:00,Cancelled
1835,666,2024-04-19 10:00:00,Delivered
1836,842,2024-10-24 18:00:00,Delivered
1837,340,2024-03-03 03:00:00,Delivered
1838,691,2025-06-07 23:00:00,Delivered
1839,719,2024-07-28 16:00:00,Delivered
1840,759,2025-05-22 04:00:00,Delivered
1841,692,2025-10-17 04:00:00,Delivered
1842,319,2024-01-07 15:00:00,Delivered
1843,206,2024-04-27 02:00:00,Delivered
1844,619,2024-05-03 16:00:00,Delivered
1845,210,2024-04-16 15:00:00,Delivered
1846,518,2025-03-30 12:00:00,Delivered
1847,125,2024-11-03 12:00:00,Delivered
1848,189,2024-08-28 17:00:00,Delivered
1849,628,2025-11-28 14:00:00,Cancelled
1850,632,2024-05-06 13:00:00,Delivered
1851,23,2024-07-08 04:00:00,Delivered
1852,674,2024-09-03 05:00:00,Delivered
1853,717,2025-07-13 06:00:00,Delivered
1854,297,2024-10-23 21:00:00,Delivered
1855,603,2025-05-19 11:00:00,Delivered
1856,401,2025-01-30 22:00:00,Delivered
1857,476,2025-03-02 13:00:00,Delivered
1858,291,2025-04-13 03:00:00,Delivered
1859,12,2025-08-17 09:00:00,Delivered
1860,667,2025-11-03 19:00:00,Delivered
1861,930,2024-12-29 04:00:00,Delivered
1862,741,2025-04-14 08:00:00,Delivered
